station_abbr,reference_timestamp,ths2dymn,ths2dymx,ths200m0,th9120mv,th91dnmv,th91dxmv,ths00nm0,pva2hsm0,ths25xm0,pv9120mv,ths00xm0,ths20nm0,thl200mx,phsstam0,thl200mn,ph9120mv,ths30xm0,xhs000m0,fhs010m0,fh9120mv,rhs001m0,ths35xm0,rhs150m0,rh9120mv,ghs000m0,gh9120mv,shs000m0,sh9120mv,xhs00om0,xhs012m0
ALT,01.04.1972 00:00,3.5,11.4,7.5,-2.4,-0.9,-3.6,4.0,7.9,0.0,-0.2,0.0,0.0,21.7,959.5,-1.3,-3.1,0.0,358.3,,,15.0,0.0,91.6,113,,,4327.0,50.0,0.0,142.3
ALT,01.05.1972 00:00,6.8,16.4,11.7,-2.3,-1.8,-2.9,0.0,9.9,0.0,-1.1,0.0,0.0,24.3,962.2,0.0,-2.0,0.0,188.1,,,18.0,0.0,99.7,85,,,7280.0,79.0,0.0,44.1
ALT,01.06.1972 00:00,9.8,19.2,14.6,-2.7,-2.2,-3.2,0.0,12.4,2.0,-2.0,0.0,0.0,26.2,963.9,3.4,-1.6,0.0,76.0,,,15.0,0.0,122.5,89,,,8541.0,89.0,4.9,12.0
ALT,01.07.1972 00:00,11.5,21.2,16.5,-2.4,-2.2,-2.9,0.0,15.6,7.0,-0.6,0.0,0.0,29.9,966.0,6.7,0.3,0.0,25.5,,,16.0,0.0,129.3,92,,,7469.0,74.0,13.3,1.5
ALT,01.08.1972 00:00,10.3,20.7,15.8,-2.7,-3.1,-2.9,0.0,15.0,8.0,-1.3,0.0,0.0,32.7,966.4,5.7,0.5,3.0,30.1,,,9.0,0.0,121.5,79,,,8149.0,86.0,17.1,6.1
ALT,01.09.1972 00:00,5.5,15.0,10.7,-4.0,-4.4,-4.4,0.0,11.0,0.0,-2.3,0.0,0.0,22.5,966.2,0.4,0.1,0.0,222.9,,,9.0,0.0,53.6,51,,,7873.0,96.0,0.0,62.9
ALT,01.10.1972 00:00,3.2,11.6,7.7,-3.0,-3.1,-3.3,4.0,8.5,0.0,-1.8,0.0,0.0,20.4,967.0,-1.4,1.3,0.0,378.0,,,6.0,0.0,88.7,105,,,6061.0,94.0,0.0,146.0
ALT,01.11.1972 00:00,-0.1,7.7,3.9,-1.8,-1.9,-1.4,12.0,7.0,0.0,-0.4,0.0,0.0,15.1,967.5,-7.6,2.6,0.0,483.5,,,12.0,0.0,192.7,237,,,3172.0,94.0,0.0,243.5
ALT,01.12.1972 00:00,-2.6,4.6,0.9,-1.4,-1.3,-0.8,25.0,5.0,0.0,-0.9,11.0,0.0,15.2,971.9,-7.5,5.0,0.0,577.6,,,4.0,0.0,14.1,17,,,2259.0,103.0,0.0,345.6
ALT,01.01.1973 00:00,-2.8,3.5,0.5,-1.1,-0.7,-1.5,29.0,5.0,0.0,-0.5,2.0,0.0,11.8,969.7,-7.5,2.3,0.0,605.7,,,6.0,0.0,42.0,60,,,1405.0,48.0,0.0,357.7
ALT,01.02.1973 00:00,-3.1,3.2,0.2,-2.2,-1.3,-3.2,26.0,4.5,0.0,-1.0,2.0,0.0,8.4,964.0,-8.6,-2.2,0.0,554.8,,,8.0,0.0,36.4,61,,,3533.0,71.0,0.0,330.8
ALT,01.03.1973 00:00,-1.4,7.5,3.1,-3.0,-2.5,-3.3,23.0,5.4,0.0,-1.3,0.0,0.0,16.5,970.3,-8.1,5.4,0.0,522.0,,,4.0,0.0,21.5,30,,,7404.0,100.0,0.0,274.0
ALT,01.04.1973 00:00,0.6,9.4,5.2,-4.7,-3.8,-5.6,17.0,6.4,0.0,-1.7,0.0,0.0,21.1,963.0,-3.8,0.4,0.0,431.9,,,14.0,0.0,80.3,99,,,7049.0,82.0,0.0,207.9
ALT,01.05.1973 00:00,8.5,19.2,14.2,0.2,-0.1,-0.1,0.0,10.8,0.0,-0.2,0.0,0.0,24.2,965.5,1.6,1.3,0.0,102.2,,,8.0,0.0,57.6,49,,,9310.0,101.0,6.6,22.2
ALT,01.06.1973 00:00,10.9,21.1,16.0,-1.3,-1.1,-1.3,0.0,14.5,6.0,0.1,0.0,0.0,28.3,966.8,1.0,1.3,0.0,47.4,,,12.0,0.0,181.0,131,,,9258.0,96.0,12.4,7.4
ALT,01.07.1973 00:00,11.8,21.2,16.7,-2.2,-1.9,-2.9,0.0,15.8,5.0,-0.4,0.0,0.0,27.5,963.7,7.4,-2.0,0.0,8.5,,,19.0,0.0,174.7,124,,,8046.0,79.0,14.4,0.5
ALT,01.08.1973 00:00,13.4,23.4,18.6,0.1,0.0,-0.2,0.0,17.8,11.0,1.5,0.0,0.0,31.1,968.0,10.0,2.1,1.0,8.4,,,10.0,0.0,107.2,70,,,9871.0,104.0,32.2,0.4
ALT,01.09.1973 00:00,9.6,19.4,14.7,0.0,-0.3,0.0,0.0,13.9,6.0,0.6,0.0,0.0,26.5,966.2,3.8,0.1,0.0,85.9,,,8.0,0.0,70.0,66,,,8626.0,106.0,3.3,13.9
ALT,01.10.1973 00:00,3.8,12.3,7.9,-2.8,-2.5,-2.6,4.0,9.1,1.0,-1.2,0.0,0.0,25.9,967.7,-1.4,2.0,0.0,356.1,,,10.0,0.0,100.3,119,,,5031.0,78.0,0.0,132.1
ALT,01.11.1973 00:00,-0.3,7.4,3.5,-2.2,-2.1,-1.7,19.0,6.9,0.0,-0.5,2.0,0.0,19.1,970.3,-8.9,5.4,0.0,489.3,,,10.0,0.0,62.1,76,,,2998.0,88.0,0.0,257.3
ALT,01.12.1973 00:00,-2.1,5.3,1.8,-0.5,-0.8,-0.1,20.0,5.2,0.0,-0.7,7.0,0.0,15.6,964.5,-15.8,-2.4,0.0,552.7,,,11.0,0.0,69.7,84,,,1489.0,68.0,0.0,320.7
ALT,01.01.1974 00:00,-0.5,7.1,3.2,1.6,1.6,2.1,23.0,6.3,0.0,0.8,0.0,0.0,14.4,969.2,-3.4,1.8,0.0,522.8,,,9.0,0.0,72.4,104,,,2026.0,69.0,0.0,274.8
ALT,01.02.1974 00:00,0.8,7.2,4.2,1.8,2.6,0.8,10.0,6.4,0.0,0.9,0.0,0.0,14.9,959.2,-4.2,-7.0,0.0,435.6,,,12.0,0.0,72.7,123,,,3375.0,68.0,0.0,219.6
ALT,01.03.1974 00:00,2.9,11.6,7.6,1.5,1.8,0.8,14.0,7.0,0.0,0.3,0.0,0.0,22.0,962.1,-5.1,-2.8,0.0,349.7,,,5.0,0.0,36.8,51,,,7130.0,96.0,1.1,157.7
ALT,01.04.1974 00:00,2.9,13.3,8.5,-1.4,-1.5,-1.7,6.0,7.9,0.0,-0.2,0.0,0.0,19.0,959.6,-2.9,-3.0,0.0,323.2,,,8.0,0.0,34.6,43,,,8361.0,97.0,0.0,115.2
ALT,01.05.1974 00:00,6.0,16.5,11.4,-2.6,-2.6,-2.8,0.0,10.2,0.0,-0.8,0.0,0.0,24.5,962.3,0.3,-1.9,0.0,192.3,,,15.0,0.0,110.9,95,,,8028.0,87.0,0.0,56.3
ALT,01.06.1974 00:00,9.1,18.9,14.3,-3.0,-2.9,-3.5,0.0,12.6,0.0,-1.8,0.0,0.0,24.5,963.2,3.1,-2.3,0.0,60.5,,,14.0,0.0,94.5,68,,,7849.0,82.0,1.7,12.5
ALT,01.07.1974 00:00,11.5,22.0,17.0,-1.9,-2.2,-2.1,0.0,14.8,7.0,-1.4,0.0,0.0,29.5,966.6,7.8,0.9,0.0,9.7,,,15.0,0.0,124.1,88,,,10455.0,103.0,18.2,1.7
ALT,01.08.1974 00:00,12.8,23.3,18.0,-0.5,-0.6,-0.3,0.0,16.2,11.0,-0.1,0.0,0.0,29.4,966.0,7.9,0.1,0.0,16.4,,,13.0,0.0,111.1,72,,,9755.0,103.0,25.6,0.4
ALT,01.09.1974 00:00,8.4,19.0,13.6,-1.1,-1.5,-0.4,0.0,12.3,3.0,-1.0,0.0,0.0,26.5,963.6,1.8,-2.5,0.0,88.3,,,11.0,0.0,82.3,78,,,8637.0,106.0,1.3,24.3
ALT,01.10.1974 00:00,1.7,8.4,5.2,-5.5,-4.6,-6.5,4.0,7.4,0.0,-2.9,0.0,0.0,14.5,961.4,-2.8,-4.3,0.0,459.0,,,24.0,0.0,137.8,164,,,2354.0,37.0,0.0,211.0
ALT,01.11.1974 00:00,1.3,9.1,5.1,-0.6,-0.5,0.0,11.0,6.6,0.0,-0.8,0.0,0.0,17.9,964.7,-2.5,-0.2,0.0,431.1,,,13.0,0.0,108.8,134,,,3507.0,104.0,0.0,215.1
ALT,01.12.1974 00:00,-0.3,7.0,3.3,1.0,1.0,1.6,15.0,6.4,0.0,0.5,0.0,0.0,13.1,972.4,-6.9,5.5,0.0,519.6,,,18.0,0.0,122.7,147,,,2199.0,100.0,0.0,271.6
ALT,01.01.1975 00:00,0.8,7.9,4.6,3.0,2.9,2.9,16.0,6.0,0.0,0.5,0.0,0.0,15.2,968.9,-5.0,1.5,0.0,466.6,,,10.0,0.0,100.0,143,,,2392.0,81.0,0.0,234.6
ALT,01.02.1975 00:00,-1.8,6.4,2.1,-0.3,0.0,0.0,22.0,5.5,0.0,0.0,0.0,0.0,14.5,970.7,-5.0,4.5,0.0,502.6,,,4.0,0.0,26.0,44,,,6603.0,133.0,0.0,278.6
ALT,01.03.1975 00:00,0.2,7.6,4.1,-2.0,-0.9,-3.2,16.0,6.1,0.0,-0.6,1.0,0.0,16.0,956.5,-5.9,-8.4,0.0,491.8,,,14.0,0.0,70.8,98,,,4854.0,65.0,0.0,243.8
ALT,01.04.1975 00:00,2.6,12.0,7.3,-2.6,-1.8,-3.0,8.0,7.5,0.0,-0.6,0.0,0.0,22.1,963.4,-2.9,0.8,0.0,338.1,,,11.0,0.0,119.2,147,,,8241.0,96.0,0.0,146.1
ALT,01.05.1975 00:00,7.0,17.8,12.4,-1.6,-1.6,-1.5,0.0,10.5,3.0,-0.5,0.0,0.0,26.8,962.3,2.3,-1.9,0.0,143.4,,,9.0,0.0,61.9,53,,,9665.0,105.0,0.4,31.4
ALT,01.06.1975 00:00,9.2,18.4,14.1,-3.2,-2.8,-4.0,0.0,12.6,3.0,-1.8,0.0,0.0,26.8,965.0,3.3,-0.5,0.0,89.3,,,15.0,0.0,159.2,115,,,7720.0,80.0,4.8,25.3
ALT,01.07.1975 00:00,11.7,22.3,17.1,-1.8,-2.0,-1.8,0.0,15.3,10.0,-0.9,0.0,0.0,30.0,966.0,5.7,0.3,1.0,19.2,,,11.0,0.0,129.5,92,,,10946.0,108.0,16.9,3.2
ALT,01.08.1975 00:00,12.1,21.9,17.1,-1.4,-1.3,-1.7,0.0,15.8,10.0,-0.5,0.0,0.0,28.6,966.5,7.3,0.6,0.0,27.8,,,11.0,0.0,133.8,87,,,8215.0,86.0,22.3,3.8
ALT,01.09.1975 00:00,11.3,21.9,16.6,1.9,1.4,2.5,0.0,13.9,5.0,0.6,0.0,1.0,31.9,966.2,6.5,0.1,1.0,0.0,,,11.0,0.0,100.5,95,,,7801.0,95.0,16.1,0.0
ALT,01.10.1975 00:00,4.0,11.1,7.6,-3.1,-2.3,-3.8,4.0,9.0,0.0,-1.3,0.0,0.0,20.1,969.4,-0.4,3.7,0.0,365.6,,,7.0,0.0,82.2,98,,,6307.0,98.0,0.0,141.6
ALT,01.11.1975 00:00,1.1,7.9,4.4,-1.3,-0.7,-1.2,11.0,7.1,0.0,-0.3,0.0,0.0,14.2,965.0,-7.1,0.1,0.0,466.7,,,12.0,0.0,123.3,152,,,3347.0,99.0,0.0,226.7
ALT,01.12.1975 00:00,-2.9,2.8,0.0,-2.3,-1.6,-2.6,27.0,5.1,0.0,-0.8,11.0,0.0,13.4,971.1,-6.7,4.2,0.0,622.7,,,1.0,0.0,7.8,9,,,1893.0,86.0,0.0,374.7
ALT,01.01.1976 00:00,-2.1,4.3,1.3,-0.3,0.0,-0.7,23.0,5.3,0.0,-0.2,6.0,0.0,12.8,968.2,-12.1,0.8,0.0,581.6,,,11.0,0.0,55.3,79,,,2546.0,87.0,0.0,333.6
ALT,01.02.1976 00:00,-1.2,5.3,2.1,-0.3,0.6,-1.1,23.0,5.2,0.0,-0.3,1.0,0.0,13.0,967.4,-5.4,1.2,0.0,518.6,,,4.0,0.0,14.9,25,,,4379.0,88.0,0.0,286.6
ALT,01.03.1976 00:00,-0.8,8.3,3.9,-2.2,-1.9,-2.5,19.0,5.9,0.0,-0.8,1.0,0.0,18.4,965.7,-10.1,0.8,0.0,497.3,,,5.0,0.0,21.7,30,,,8042.0,108.0,0.0,249.3
ALT,01.04.1976 00:00,2.6,13.0,7.9,-2.0,-1.8,-2.0,9.0,7.5,0.0,-0.6,0.0,0.0,20.9,962.0,-2.4,-0.6,0.0,343.6,,,8.0,0.0,119.7,148,,,9516.0,111.0,0.0,135.6
ALT,01.05.1976 00:00,7.6,18.8,13.2,-0.8,-1.0,-0.5,0.0,10.6,3.0,-0.4,0.0,0.0,27.4,964.6,0.5,0.4,0.0,118.9,,,12.0,0.0,83.6,71,,,10295.0,112.0,3.9,22.9
ALT,01.06.1976 00:00,11.3,23.4,17.5,0.2,-0.7,1.0,0.0,13.8,15.0,-0.6,0.0,0.0,28.3,967.5,4.2,2.0,0.0,36.6,,,9.0,0.0,112.2,81,,,12907.0,134.0,28.5,4.6
ALT,01.07.1976 00:00,13.2,23.4,18.2,-0.7,-0.5,-0.7,0.0,16.3,15.0,0.1,0.0,0.0,29.8,965.0,8.0,-0.7,0.0,19.1,,,15.0,0.0,207.2,147,,,8863.0,88.0,44.5,3.1
ALT,01.08.1976 00:00,10.3,20.7,15.6,-2.9,-3.1,-2.9,0.0,14.3,0.0,-2.0,0.0,0.0,24.7,966.9,6.7,1.0,0.0,8.1,,,11.0,0.0,68.4,45,,,8407.0,88.0,0.9,0.1
ALT,01.09.1976 00:00,8.1,17.8,12.8,-1.9,-1.8,-1.6,0.0,12.0,2.0,-1.3,0.0,0.0,26.3,964.5,2.7,-1.6,0.0,141.9,,,12.0,0.0,93.1,88,,,6475.0,79.0,1.3,21.9
ALT,01.10.1976 00:00,7.2,15.5,11.4,0.7,0.9,0.6,0.0,10.6,0.0,0.3,0.0,0.0,23.0,958.0,1.8,-7.7,0.0,208.7,,,12.0,0.0,102.4,122,,,6097.0,95.0,0.0,48.7
ALT,01.11.1976 00:00,1.2,8.0,5.0,-0.7,-0.6,-1.1,13.0,6.7,0.0,-0.7,0.0,0.0,16.7,965.8,-4.7,0.9,0.0,443.9,,,10.0,0.0,69.8,86,,,3093.0,91.0,0.0,211.9
ALT,01.12.1976 00:00,-3.6,3.0,-0.1,-2.4,-2.3,-2.4,25.0,4.9,0.0,-1.0,8.0,0.0,12.4,959.3,-11.0,-7.6,0.0,626.0,,,9.0,0.0,88.7,106,,,1818.0,83.0,0.0,378.0
ALT,01.01.1977 00:00,-1.4,5.4,2.0,0.4,0.7,0.4,23.0,5.3,0.0,-0.2,0.0,0.0,14.2,961.9,-8.9,-5.5,0.0,560.2,,,8.0,0.0,43.4,62,,,1889.0,64.0,0.0,312.2
ALT,01.02.1977 00:00,1.6,8.6,5.4,3.0,3.4,2.2,8.0,5.8,0.0,0.3,0.0,0.0,15.7,960.0,-5.9,-6.2,0.0,394.8,,,14.0,0.0,104.8,177,,,3577.0,72.0,0.0,186.8
ALT,01.03.1977 00:00,2.8,11.9,7.4,1.3,1.7,1.1,5.0,6.7,0.0,0.0,0.0,0.0,18.5,967.3,-3.3,2.4,0.0,379.1,,,14.0,0.0,75.5,105,,,6504.0,88.0,0.0,147.1
ALT,01.04.1977 00:00,2.1,10.9,6.2,-3.7,-2.3,-4.1,10.0,6.8,0.0,-1.3,0.0,0.0,20.2,963.6,-2.8,1.0,0.0,407.2,,,20.0,0.0,191.7,237,,,5160.0,60.0,0.0,175.2
ALT,01.05.1977 00:00,7.2,17.5,12.4,-1.6,-1.4,-1.8,0.0,8.8,1.0,-2.2,0.0,0.0,25.8,962.2,1.0,-2.0,0.0,150.0,,,10.0,0.0,42.3,36,,,7447.0,81.0,0.0,38.0
ALT,01.06.1977 00:00,10.7,20.7,15.6,-1.7,-1.3,-1.7,0.0,11.2,4.0,-3.2,0.0,0.0,32.0,962.9,5.4,-2.6,1.0,8.8,,,14.0,0.0,69.9,51,,,8438.0,88.0,13.9,0.8
ALT,01.07.1977 00:00,11.8,21.6,16.7,-2.2,-1.9,-2.5,0.0,15.2,6.0,-1.0,0.0,0.0,27.5,963.2,8.4,-2.5,0.0,0.0,,,16.0,0.0,195.9,139,,,9390.0,93.0,9.1,0.0
ALT,01.08.1977 00:00,11.1,20.2,15.6,-2.9,-2.3,-3.4,0.0,15.3,1.0,-1.0,0.0,0.0,25.7,962.9,7.3,-3.0,0.0,0.0,,,17.0,0.0,125.9,82,,,6670.0,70.0,1.2,0.0
ALT,01.09.1977 00:00,7.8,17.0,12.6,-2.1,-2.1,-2.4,0.0,12.9,0.0,-0.4,0.0,0.0,23.9,970.1,2.6,4.0,0.0,134.7,,,8.0,0.0,55.6,53,,,7774.0,95.0,0.4,30.7
ALT,01.10.1977 00:00,6.3,14.7,10.4,-0.3,0.0,-0.2,0.0,10.3,0.0,0.0,0.0,0.0,23.4,967.9,1.0,2.2,0.0,245.4,,,10.0,0.0,85.6,102,,,5737.0,89.0,3.2,77.4
ALT,01.11.1977 00:00,0.8,9.1,4.9,-0.8,-1.0,0.0,14.0,7.1,0.0,-0.3,1.0,0.0,19.3,963.0,-7.8,-1.9,0.0,445.6,,,12.0,0.0,108.7,134,,,4230.0,125.0,0.0,213.6
ALT,01.12.1977 00:00,-1.8,5.2,1.5,-0.8,-0.5,-0.2,23.0,5.9,0.0,0.0,7.0,0.0,16.4,968.9,-7.6,2.0,0.0,574.7,,,12.0,0.0,63.9,77,,,1056.0,48.0,0.0,326.7
ALT,01.01.1978 00:00,-2.3,4.9,1.2,-0.4,-0.2,-0.1,28.0,5.1,0.0,-0.4,3.0,0.0,10.9,961.8,-9.2,-5.6,0.0,583.0,,,12.0,0.0,77.2,110,,,1427.0,49.0,0.0,335.0
ALT,01.02.1978 00:00,-2.1,5.3,1.6,-0.8,-0.3,-1.1,21.0,5.0,0.0,-0.5,3.0,0.0,17.8,956.1,-7.9,-10.1,0.0,511.1,,,12.0,0.0,115.1,194,,,2448.0,49.0,0.0,295.1
ALT,01.03.1978 00:00,2.1,9.9,6.0,-0.1,1.0,-0.9,12.0,6.7,0.0,0.0,0.0,0.0,18.3,962.6,-2.3,-2.3,0.0,421.5,,,14.0,0.0,110.9,154,,,4368.0,59.0,0.0,189.5
ALT,01.04.1978 00:00,2.8,12.0,7.6,-2.3,-1.6,-3.0,6.0,7.6,0.0,-0.5,0.0,0.0,18.9,957.4,-5.5,-5.2,0.0,367.6,,,6.0,0.0,34.4,42,,,7291.0,85.0,0.0,135.6
ALT,01.05.1978 00:00,6.6,15.3,11.0,-3.0,-2.0,-4.0,0.0,10.3,0.0,-0.7,0.0,0.0,23.9,962.1,2.2,-2.1,0.0,199.7,,,16.0,0.0,153.2,131,,,6531.0,71.0,0.0,55.7
ALT,01.06.1978 00:00,9.2,19.7,14.5,-2.8,-2.8,-2.7,0.0,12.7,5.0,-1.7,0.0,0.0,28.7,963.8,3.2,-1.7,0.0,76.6,,,17.0,0.0,126.2,91,,,8599.0,89.0,5.9,12.6
ALT,01.07.1978 00:00,11.4,21.7,16.4,-2.5,-2.3,-2.4,0.0,15.0,7.0,-1.2,0.0,0.0,28.8,965.6,7.5,-0.1,0.0,26.0,,,16.0,0.0,120.2,85,,,8958.0,88.0,15.9,2.0
ALT,01.08.1978 00:00,10.5,21.0,15.5,-3.0,-2.9,-2.6,0.0,14.9,6.0,-1.4,0.0,0.0,27.0,967.1,4.0,1.2,0.0,40.0,,,13.0,0.0,167.8,109,,,8801.0,93.0,3.8,8.0
ALT,01.09.1978 00:00,8.1,18.6,13.2,-1.5,-1.8,-0.8,0.0,12.8,0.0,-0.5,0.0,0.0,24.5,968.3,4.9,2.2,0.0,88.3,,,13.0,0.0,85.5,81,,,8351.0,102.0,0.0,16.3
ALT,01.10.1978 00:00,4.0,12.7,8.2,-2.5,-2.3,-2.2,1.0,9.4,0.0,-0.9,0.0,0.0,18.9,970.8,-4.7,5.1,0.0,358.4,,,6.0,0.0,74.5,88,,,5701.0,88.0,0.0,118.4
ALT,01.11.1978 00:00,-1.1,6.1,2.5,-3.2,-2.9,-3.0,20.0,6.3,0.0,-1.1,2.0,0.0,12.4,975.1,-8.3,10.2,0.0,524.9,,,3.0,0.0,8.4,10,,,3181.0,94.0,0.0,284.9
ALT,01.12.1978 00:00,-1.0,7.4,2.8,0.5,0.3,2.0,19.0,6.1,0.0,0.2,4.0,0.0,17.5,957.3,-9.6,-9.6,0.0,534.6,,,9.0,0.0,44.7,54,,,1460.0,66.0,0.0,286.6
ALT,01.01.1979 00:00,-4.8,2.5,-1.1,-2.7,-2.7,-2.5,26.0,4.7,0.0,-0.8,9.0,0.0,14.5,961.1,-13.2,-6.3,0.0,652.6,,,10.0,0.0,37.7,54,,,1760.0,60.0,0.0,404.6
ALT,01.02.1979 00:00,0.5,6.7,3.4,1.0,2.3,0.3,10.0,6.1,0.0,0.6,0.0,0.0,15.7,958.1,-6.6,-8.1,0.0,464.9,,,11.0,0.0,49.3,83,,,3589.0,72.0,0.0,240.9
ALT,01.03.1979 00:00,1.1,9.9,5.4,-0.7,0.0,-0.9,14.0,6.7,0.0,0.0,0.0,0.0,17.2,958.7,-4.3,-6.2,0.0,443.9,,,16.0,0.0,178.6,247,,,4647.0,63.0,0.0,203.9
ALT,01.04.1979 00:00,2.4,11.3,6.6,-3.3,-2.0,-3.7,7.0,7.1,0.0,-1.0,0.0,0.0,19.0,960.6,-3.1,-2.0,0.0,390.4,,,13.0,0.0,73.5,91,,,6269.0,73.0,0.0,166.4
ALT,01.05.1979 00:00,6.4,19.0,12.4,-1.6,-2.2,-0.3,4.0,10.0,4.0,-1.0,0.0,0.0,29.3,965.5,-1.1,1.3,0.0,189.9,,,7.0,0.0,72.8,62,,,12009.0,130.0,4.0,61.9
ALT,01.06.1979 00:00,10.9,21.2,15.4,-1.9,-1.1,-1.2,0.0,14.5,6.0,0.1,0.0,0.0,29.7,966.5,5.5,1.0,0.0,52.5,,,18.0,0.0,173.3,125,,,8074.0,84.0,3.7,12.5
ALT,01.07.1979 00:00,12.1,21.7,16.8,-2.1,-1.6,-2.4,0.0,15.0,9.0,-1.2,0.0,0.0,29.1,968.0,6.1,2.3,0.0,26.6,,,6.0,0.0,48.4,34,,,7660.0,76.0,15.4,2.6
ALT,01.08.1979 00:00,10.4,20.4,15.0,-3.5,-3.0,-3.2,0.0,14.8,4.0,-1.5,0.0,0.0,27.1,964.4,4.4,-1.5,0.0,60.4,,,16.0,0.0,168.3,110,,,7798.0,82.0,4.6,4.4
ALT,01.09.1979 00:00,8.8,18.3,13.3,-1.4,-1.1,-1.1,0.0,13.5,0.0,0.2,0.0,0.0,24.5,968.5,3.2,2.4,0.0,107.1,,,11.0,0.0,96.0,91,,,8653.0,106.0,0.0,27.1
ALT,01.10.1979 00:00,7.3,15.6,11.3,0.6,1.0,0.7,0.0,10.6,1.0,0.3,0.0,0.0,27.4,962.1,0.9,-3.6,0.0,203.6,,,8.0,0.0,101.5,121,,,5340.0,83.0,3.0,51.6
ALT,01.11.1979 00:00,0.1,6.7,3.5,-2.2,-1.7,-2.4,15.0,6.7,0.0,-0.7,0.0,0.0,14.6,965.6,-5.6,0.7,0.0,494.6,,,10.0,0.0,137.1,169,,,3531.0,104.0,0.0,254.6
ALT,01.12.1979 00:00,-0.3,7.8,3.5,1.2,1.0,2.4,18.0,6.5,0.0,0.6,0.0,0.0,12.7,963.6,-4.6,-3.3,0.0,511.5,,,16.0,0.0,120.1,144,,,2111.0,96.0,0.0,263.5
ALT,01.01.1980 00:00,-3.6,2.4,-0.5,-2.1,-1.5,-2.6,27.0,4.8,0.0,-0.7,12.0,0.0,13.5,963.5,-9.2,-3.9,0.0,635.4,,,11.0,0.0,81.4,116,,,1524.0,52.0,0.0,387.4
ALT,01.02.1980 00:00,0.4,7.8,3.9,1.5,2.2,1.4,13.0,5.9,0.0,0.4,0.0,0.0,11.7,968.6,-3.9,2.4,0.0,465.8,,,10.0,0.0,80.1,135,,,5938.0,120.0,0.0,233.8
ALT,01.03.1980 00:00,1.5,9.4,5.2,-0.9,0.4,-1.4,9.0,6.6,0.0,-0.1,0.0,0.0,14.5,958.5,-4.4,-6.4,0.0,457.6,,,12.0,0.0,57.9,80,,,5570.0,75.0,0.0,209.6
ALT,01.04.1980 00:00,2.1,9.7,5.8,-4.1,-2.3,-5.3,10.0,7.0,0.0,-1.1,0.0,0.0,18.5,964.8,-3.6,2.2,0.0,405.8,,,15.0,0.0,85.7,106,,,5917.0,69.0,0.0,189.8
ALT,01.05.1980 00:00,5.7,15.7,10.4,-3.6,-2.9,-3.6,0.0,10.0,0.0,-1.0,0.0,0.0,23.3,960.1,1.0,-4.1,0.0,235.3,,,10.0,0.0,38.5,33,,,6077.0,66.0,0.0,59.3
ALT,01.06.1980 00:00,10.0,18.2,13.6,-3.7,-2.0,-4.2,0.0,13.0,3.0,-1.4,0.0,1.0,30.4,963.3,5.1,-2.2,1.0,85.0,,,24.0,0.0,160.1,116,,,5751.0,60.0,8.8,13.0
ALT,01.07.1980 00:00,10.2,19.5,14.5,-4.4,-3.5,-4.6,0.0,14.4,5.0,-1.8,0.0,0.0,27.7,963.6,5.7,-2.1,0.0,78.2,,,17.0,0.0,157.8,112,,,6582.0,65.0,5.4,6.2
ALT,01.08.1980 00:00,12.9,22.2,17.4,-1.1,-0.5,-1.4,0.0,16.3,5.0,0.0,0.0,0.0,28.4,966.0,5.9,0.1,0.0,8.6,,,12.0,0.0,117.3,76,,,9355.0,98.0,16.3,0.6
ALT,01.09.1980 00:00,9.2,20.1,14.4,-0.3,-0.7,0.7,0.0,13.1,2.0,-0.2,0.0,0.0,27.0,969.4,4.3,3.3,0.0,17.0,,,8.0,0.0,46.7,44,,,9654.0,118.0,6.7,1.0
ALT,01.10.1980 00:00,4.7,13.5,9.2,-1.5,-1.6,-1.4,2.0,9.1,0.0,-1.2,0.0,0.0,23.0,962.5,-0.5,-3.2,0.0,300.9,,,12.0,0.0,137.4,163,,,5521.0,86.0,1.2,108.9
ALT,01.11.1980 00:00,0.2,6.5,3.3,-2.4,-1.6,-2.6,14.0,6.9,0.0,-0.5,2.0,0.0,16.0,964.4,-4.1,-0.5,0.0,500.2,,,8.0,0.0,22.5,28,,,2165.0,64.0,0.0,260.2
ALT,01.12.1980 00:00,-4.7,1.8,-1.1,-3.4,-3.4,-3.6,28.0,4.9,0.0,-1.0,9.0,0.0,6.8,968.9,-12.8,2.0,0.0,652.1,,,11.0,0.0,62.4,75,,,2244.0,102.0,0.0,404.1
ALT,01.01.1981 00:00,-4.6,1.4,-1.3,-2.9,-2.5,-3.6,30.0,4.6,0.0,-0.9,10.0,0.0,7.8,969.7,-13.0,2.3,0.0,661.1,2.6,108.0,11.0,0.0,112.8,161,34.0,80.0,1756.0,60.0,0.0,413.1
ALT,01.02.1981 00:00,-4.4,1.9,-1.2,-3.6,-2.6,-4.5,25.0,4.4,0.0,-1.1,5.0,0.0,7.4,966.9,-9.3,0.7,0.0,592.1,1.8,69.0,5.0,0.0,25.5,43,72.0,90.0,4991.0,101.0,0.0,368.1
ALT,01.03.1981 00:00,3.2,12.1,7.3,1.2,2.1,1.3,6.0,7.9,0.0,1.2,0.0,0.0,21.2,960.5,-3.6,-4.4,0.0,359.8,2.1,81.0,17.0,0.0,134.7,187,106.0,82.0,5962.0,80.0,0.0,151.8
