station_abbr,reference_timestamp,ths2dymn,ths2dymx,ths200m0,th9120mv,th91dnmv,th91dxmv,ths00nm0,pva2hsm0,ths25xm0,pv9120mv,ths00xm0,ths20nm0,thl200mx,phsstam0,thl200mn,ph9120mv,ths30xm0,xhs000m0,fhs010m0,fh9120mv,rhs001m0,ths35xm0,rhs150m0,rh9120mv,ghs000m0,gh9120mv,shs000m0,sh9120mv,xhs00om0,xhs012m0
SIO,01.06.2002 00:00,13.7,26.8,20.3,1.3,0.7,1.4,0.0,13.9,19.0,0.8,0.0,1.0,33.9,960.0,7.0,0.1,10.0,0.0,2.8,97.0,6.0,0.0,59.1,123,290.0,104.0,17022.0,112.0,85.3,0.0
SIO,01.07.2002 00:00,13.9,25.9,19.5,-1.1,-0.6,-1.5,0.0,14.5,21.0,-0.1,0.0,0.0,31.9,959.0,9.4,-1.3,3.0,0.0,2.8,97.0,10.0,0.0,64.4,104,262.0,96.0,14877.0,91.0,47.1,0.0
SIO,01.08.2002 00:00,13.7,24.3,18.5,-1.4,-0.4,-2.3,0.0,14.8,15.0,0.1,0.0,0.0,29.6,958.8,9.2,-1.8,0.0,0.0,2.4,92.0,11.0,0.0,65.8,110,212.0,91.0,12280.0,82.0,28.4,0.0
SIO,01.09.2002 00:00,10.3,20.7,14.7,-1.0,-0.1,-1.4,0.0,12.1,2.0,0.0,0.0,0.0,26.5,960.2,4.4,-0.6,0.0,81.5,2.4,104.0,9.0,0.0,32.2,86,176.0,97.0,11131.0,89.0,1.4,17.5
SIO,01.10.2002 00:00,5.8,16.3,10.4,-0.3,-0.3,-0.6,0.0,9.1,0.0,-0.4,0.0,0.0,23.5,959.3,0.8,-1.6,0.0,234.5,1.7,100.0,8.0,0.0,52.6,123,106.0,92.0,8501.0,89.0,0.0,58.5
SIO,01.11.2002 00:00,2.9,10.7,6.4,1.4,1.8,0.6,0.0,7.7,0.0,1.0,0.0,0.0,15.8,955.4,0.3,-4.9,0.0,408.0,1.5,100.0,14.0,0.0,137.4,273,54.0,83.0,4350.0,76.0,0.0,168.0
SIO,01.12.2002 00:00,0.4,6.8,3.3,2.4,2.8,1.7,15.0,6.5,0.0,1.2,0.0,0.0,11.0,959.7,-4.0,-2.9,0.0,517.8,1.3,93.0,8.0,0.0,50.7,75,42.0,95.0,3006.0,73.0,0.0,269.8
SIO,01.01.2003 00:00,-2.8,4.5,0.3,-0.2,0.2,-0.5,20.0,4.9,0.0,-0.1,4.0,0.0,10.0,959.8,-9.0,-3.2,0.0,610.5,1.6,107.0,9.0,0.0,46.3,89,57.0,98.0,5052.0,90.0,0.0,362.5
SIO,01.02.2003 00:00,-5.0,4.9,-0.7,-3.0,-3.1,-2.7,26.0,3.7,0.0,-1.4,1.0,0.0,14.7,962.9,-9.8,1.4,0.0,578.2,1.9,100.0,1.0,0.0,18.6,46,123.0,121.0,10241.0,130.0,0.0,354.2
SIO,01.03.2003 00:00,1.7,16.0,8.2,1.0,-0.2,2.5,9.0,6.0,0.0,0.0,0.0,0.0,21.0,965.1,-2.1,5.4,0.0,329.7,2.2,88.0,2.0,0.0,7.0,19,187.0,116.0,15422.0,137.0,0.0,121.7
SIO,01.04.2003 00:00,4.8,17.9,11.3,0.0,-0.5,0.3,5.0,6.9,0.0,-0.4,0.0,0.0,24.7,958.0,-1.7,0.8,0.0,160.0,2.8,97.0,6.0,0.0,27.5,82,228.0,104.0,13704.0,109.0,0.0,64.0
SIO,01.05.2003 00:00,9.9,22.7,16.3,1.0,0.5,1.2,0.0,10.8,11.0,0.5,0.0,0.0,30.1,961.8,2.9,3.1,1.0,42.1,2.8,100.0,5.0,0.0,27.1,52,256.0,102.0,13502.0,98.0,17.5,2.1
SIO,01.06.2003 00:00,15.9,30.8,23.1,4.1,2.9,5.4,0.0,15.3,30.0,2.2,0.0,0.0,35.1,960.4,12.6,0.5,17.0,0.0,2.6,90.0,7.0,1.0,66.6,138,310.0,111.0,19000.0,125.0,142.7,0.0
SIO,01.07.2003 00:00,15.0,29.4,21.9,1.3,0.5,2.0,0.0,14.1,27.0,-0.5,0.0,0.0,35.3,960.1,11.5,-0.2,13.0,0.0,3.1,107.0,6.0,1.0,39.8,64,291.0,107.0,18142.0,111.0,112.5,0.0
SIO,01.08.2003 00:00,15.8,30.8,22.5,2.6,1.7,4.2,0.0,15.4,26.0,0.7,0.0,0.0,37.6,961.5,9.7,0.9,19.0,0.0,2.3,88.0,8.0,9.0,75.5,127,245.0,105.0,17213.0,115.0,136.4,0.0
SIO,01.09.2003 00:00,9.8,22.4,15.6,-0.1,-0.6,0.3,0.0,11.6,5.0,-0.5,0.0,0.0,27.0,963.3,6.4,2.5,0.0,0.0,2.5,109.0,4.0,0.0,12.5,33,191.0,106.0,14072.0,113.0,0.0,0.0
SIO,01.10.2003 00:00,3.9,14.5,8.3,-2.4,-2.2,-2.4,4.0,8.0,0.0,-1.5,0.0,0.0,23.9,956.8,-3.4,-4.1,0.0,334.0,2.0,118.0,10.0,0.0,69.1,161,115.0,100.0,9813.0,102.0,0.0,126.0
SIO,01.11.2003 00:00,1.9,12.4,6.2,1.2,0.8,2.3,5.0,6.7,0.0,0.0,0.0,0.0,18.3,961.0,-1.4,0.7,0.0,414.3,1.7,113.0,2.0,0.0,20.6,41,71.0,109.0,6769.0,118.0,0.0,174.3
SIO,01.12.2003 00:00,-1.7,7.2,2.1,1.2,0.7,2.1,23.0,5.1,0.0,-0.2,1.0,0.0,17.5,962.5,-7.9,-0.1,0.0,546.6,1.9,136.0,4.0,0.0,16.0,24,48.0,108.0,5061.0,123.0,0.0,306.6
SIO,01.01.2004 00:00,-1.8,4.6,1.3,0.8,1.2,-0.4,20.0,5.4,0.0,0.4,0.0,0.0,10.1,956.6,-9.8,-6.4,0.0,578.8,1.4,93.0,11.0,0.0,122.6,237,51.0,88.0,3309.0,59.0,0.0,330.8
SIO,01.02.2004 00:00,-1.9,8.5,2.6,0.3,0.0,0.9,24.0,4.9,0.0,-0.2,0.0,0.0,15.3,962.7,-7.2,1.2,0.0,504.1,2.2,116.0,3.0,0.0,6.9,17,109.0,107.0,9334.0,119.0,0.0,272.1
SIO,01.03.2004 00:00,0.7,12.9,6.2,-1.0,-1.2,-0.6,11.0,5.3,0.0,-0.7,0.0,0.0,24.7,962.9,-6.6,3.2,0.0,395.8,2.7,108.0,2.0,0.0,11.5,31,171.0,106.0,11744.0,104.0,0.0,179.8
SIO,01.04.2004 00:00,4.9,17.2,11.1,-0.2,-0.4,-0.4,0.0,7.0,0.0,-0.3,0.0,0.0,23.6,955.6,0.2,-1.6,0.0,198.4,3.1,107.0,3.0,0.0,10.3,31,219.0,100.0,11807.0,94.0,0.0,54.4
SIO,01.05.2004 00:00,7.8,20.8,14.3,-1.0,-1.6,-0.7,0.0,9.0,7.0,-1.3,0.0,0.0,28.8,957.2,2.3,-1.5,0.0,75.7,2.9,104.0,6.0,0.0,30.5,59,266.0,106.0,14785.0,107.0,4.4,19.7
SIO,01.06.2004 00:00,12.4,25.3,18.7,-0.3,-0.6,-0.1,0.0,12.0,18.0,-1.1,0.0,0.0,33.1,961.6,8.3,1.7,3.0,0.0,2.9,100.0,6.0,0.0,53.9,112,275.0,99.0,14788.0,97.0,39.9,0.0
SIO,01.07.2004 00:00,14.0,26.7,19.9,-0.7,-0.5,-0.7,0.0,13.8,19.0,-0.8,0.0,0.0,32.8,960.9,8.1,0.6,6.0,0.0,3.2,110.0,6.0,0.0,34.0,55,270.0,99.0,15866.0,98.0,63.3,0.0
SIO,01.08.2004 00:00,14.1,27.0,19.7,-0.2,0.0,0.4,0.0,14.5,21.0,-0.2,0.0,0.0,35.2,959.0,7.6,-1.6,6.0,0.0,2.9,112.0,12.0,1.0,89.8,151,239.0,103.0,14928.0,100.0,61.6,0.0
SIO,01.09.2004 00:00,10.7,22.9,16.5,0.8,0.3,0.8,0.0,12.3,11.0,0.2,0.0,0.0,28.3,963.8,4.5,3.0,0.0,27.9,2.7,117.0,3.0,0.0,10.9,29,195.0,108.0,14507.0,116.0,19.3,3.9
SIO,01.10.2004 00:00,7.8,17.7,12.0,1.3,1.7,0.8,0.0,10.7,1.0,1.2,0.0,0.0,25.8,957.3,2.5,-3.6,0.0,147.5,1.6,94.0,10.0,0.0,44.0,103,104.0,90.0,7816.0,82.0,0.0,35.5
SIO,01.11.2004 00:00,-0.5,8.7,3.5,-1.5,-1.6,-1.4,22.0,6.2,0.0,-0.5,0.0,0.0,16.3,963.5,-5.5,3.2,0.0,495.4,1.4,93.0,4.0,0.0,20.4,40,67.0,102.0,6704.0,117.0,0.0,255.4
SIO,01.12.2004 00:00,-4.2,3.9,-0.8,-1.7,-1.8,-1.2,27.0,4.7,0.0,-0.6,3.0,0.0,9.8,963.4,-10.3,0.8,0.0,644.9,1.4,100.0,6.0,0.0,42.2,62,52.0,117.0,5815.0,142.0,0.0,396.9
SIO,01.01.2005 00:00,-6.1,2.7,-2.1,-2.6,-3.1,-2.3,30.0,4.2,0.0,-0.8,8.0,0.0,8.9,967.4,-16.0,4.4,0.0,686.6,1.6,107.0,5.0,0.0,36.5,70,64.0,110.0,7402.0,132.0,0.0,438.6
SIO,01.02.2005 00:00,-5.1,3.3,-1.4,-3.7,-3.2,-4.3,26.0,3.9,0.0,-1.2,0.0,0.0,8.1,960.2,-7.8,-1.3,0.0,598.0,2.0,105.0,5.0,0.0,24.9,62,114.0,112.0,8871.0,113.0,0.0,374.0
SIO,01.03.2005 00:00,1.4,13.5,6.8,-0.4,-0.5,0.0,14.0,6.1,0.0,0.1,0.0,0.0,22.4,960.0,-9.8,0.3,0.0,374.8,2.1,84.0,5.0,0.0,13.9,38,178.0,110.0,12891.0,114.0,0.0,166.8
SIO,01.04.2005 00:00,5.1,16.4,10.6,-0.7,-0.2,-1.2,1.0,7.3,2.0,0.0,0.0,0.0,27.2,957.7,-0.8,0.5,0.0,239.3,2.3,79.0,6.0,0.0,69.2,205,203.0,93.0,10970.0,87.0,0.1,63.3
SIO,01.05.2005 00:00,9.5,21.8,15.8,0.5,0.1,0.3,0.0,10.2,8.0,-0.1,0.0,0.0,31.1,960.3,4.8,1.6,3.0,34.2,3.2,114.0,5.0,0.0,36.1,69,260.0,103.0,14934.0,109.0,19.0,2.2
SIO,01.06.2005 00:00,13.7,27.2,20.3,1.3,0.7,1.8,0.0,13.4,19.0,0.3,0.0,0.0,34.6,961.5,5.5,1.6,9.0,0.0,3.0,103.0,7.0,0.0,49.3,102,300.0,108.0,18073.0,118.0,80.2,0.0
SIO,01.07.2005 00:00,14.4,26.9,20.3,-0.3,-0.1,-0.5,0.0,13.8,22.0,-0.8,0.0,0.0,35.6,960.0,9.2,-0.3,5.0,0.0,3.1,107.0,6.0,1.0,55.0,89,269.0,99.0,15411.0,95.0,77.2,0.0
SIO,01.08.2005 00:00,12.2,23.6,17.7,-2.2,-1.9,-3.0,0.0,13.3,12.0,-1.4,0.0,0.0,29.0,960.8,7.4,0.2,0.0,0.0,2.4,92.0,9.0,0.0,82.1,138,212.0,91.0,12326.0,82.0,13.7,0.0
SIO,01.09.2005 00:00,11.6,22.6,16.6,0.9,1.2,0.5,0.0,12.7,9.0,0.6,0.0,0.0,28.8,961.8,6.3,1.0,0.0,25.4,2.3,100.0,2.0,0.0,34.3,91,176.0,97.0,11592.0,93.0,22.3,1.4
SIO,01.10.2005 00:00,6.6,18.4,11.0,0.3,0.5,1.5,0.0,9.1,0.0,-0.4,0.0,0.0,21.6,963.2,3.2,2.3,0.0,245.0,1.4,82.0,6.0,0.0,24.5,57,127.0,110.0,11194.0,117.0,0.0,37.0
SIO,01.11.2005 00:00,-0.6,9.6,3.5,-1.5,-1.7,-0.5,16.0,5.9,0.0,-0.8,3.0,0.0,19.2,961.0,-11.3,0.7,0.0,472.4,1.5,100.0,3.0,0.0,7.6,15,75.0,115.0,7946.0,139.0,0.0,256.4
SIO,01.12.2005 00:00,-4.4,1.2,-2.1,-3.0,-2.0,-3.9,26.0,4.2,0.0,-1.1,14.0,0.0,7.9,961.7,-11.7,-0.9,0.0,683.8,1.4,100.0,7.0,0.0,66.2,98,42.0,95.0,3569.0,87.0,0.0,435.8
SIO,01.01.2006 00:00,-5.5,3.0,-2.2,-2.7,-2.5,-2.0,27.0,3.9,0.0,-1.1,4.0,0.0,11.1,965.3,-11.9,2.3,0.0,687.8,1.2,80.0,2.0,0.0,9.8,19,65.0,112.0,7247.0,129.0,0.0,439.8
SIO,01.02.2006 00:00,-1.5,5.3,1.1,-1.2,0.4,-2.3,20.0,4.8,0.0,-0.3,0.0,0.0,9.9,957.4,-6.5,-4.1,0.0,529.8,1.8,95.0,5.0,0.0,57.0,141,94.0,92.0,6647.0,85.0,0.0,305.8
SIO,01.03.2006 00:00,0.7,9.7,4.5,-2.7,-1.2,-3.8,14.0,5.7,0.0,-0.3,0.0,0.0,22.5,955.4,-7.9,-4.3,0.0,460.9,2.3,92.0,12.0,0.0,128.8,349,147.0,91.0,9234.0,82.0,0.0,236.9
SIO,01.04.2006 00:00,5.9,16.9,10.8,-0.5,0.6,-0.7,0.0,7.7,0.0,0.4,0.0,0.0,24.5,958.1,1.0,0.9,0.0,194.7,2.7,93.0,8.0,0.0,68.8,204,208.0,95.0,11696.0,93.0,0.0,58.7
SIO,01.05.2006 00:00,9.8,21.0,14.9,-0.4,0.4,-0.5,0.0,10.1,8.0,-0.2,0.0,0.0,26.5,960.9,3.5,2.2,0.0,52.5,2.9,104.0,8.0,0.0,58.0,112,233.0,93.0,11908.0,87.0,1.6,12.5
SIO,01.06.2006 00:00,12.8,26.5,19.5,0.5,-0.2,1.1,0.0,12.8,21.0,-0.3,0.0,0.0,30.9,962.8,2.3,2.9,3.0,20.5,2.7,93.0,5.0,0.0,29.6,61,295.0,106.0,18010.0,118.0,71.5,4.5
SIO,01.07.2006 00:00,16.8,30.9,23.3,2.7,2.3,3.5,0.0,16.0,29.0,1.4,0.0,0.0,35.9,962.7,14.3,2.4,22.0,0.0,2.7,93.0,5.0,1.0,37.9,61,284.0,104.0,18561.0,114.0,156.7,0.0
SIO,01.08.2006 00:00,12.3,22.6,16.8,-3.1,-1.8,-4.0,0.0,12.2,8.0,-2.5,0.0,1.0,29.2,957.9,5.9,-2.7,0.0,0.0,2.9,112.0,11.0,0.0,84.1,141,217.0,93.0,11832.0,79.0,14.0,0.0
SIO,01.09.2006 00:00,12.9,24.4,17.9,2.2,2.5,2.3,0.0,13.9,14.0,1.8,0.0,0.0,28.7,960.3,7.9,-0.5,0.0,0.0,1.8,78.0,4.0,0.0,26.4,70,173.0,96.0,11916.0,96.0,21.2,0.0
SIO,01.10.2006 00:00,7.9,19.9,12.8,2.1,1.8,3.0,0.0,10.3,0.0,0.8,0.0,0.0,24.5,960.5,3.7,-0.4,0.0,117.3,1.5,88.0,5.0,0.0,36.6,86,122.0,106.0,10636.0,111.0,0.0,13.3
SIO,01.11.2006 00:00,1.8,12.5,6.4,1.4,0.7,2.4,8.0,6.6,0.0,-0.1,0.0,0.0,18.7,964.6,-3.6,4.3,0.0,408.6,1.5,100.0,4.0,0.0,35.0,69,68.0,104.0,6771.0,118.0,0.0,168.6
SIO,01.12.2006 00:00,-2.1,6.4,1.3,0.4,0.3,1.3,21.0,5.3,0.0,0.0,1.0,0.0,13.8,969.1,-8.2,6.5,0.0,580.8,1.3,93.0,4.0,0.0,32.4,48,48.0,108.0,5571.0,136.0,0.0,332.8
SIO,01.01.2007 00:00,-0.1,7.4,3.0,2.5,2.9,2.4,12.0,6.1,0.0,1.1,1.0,0.0,16.8,966.1,-6.7,3.1,0.0,527.5,1.8,120.0,7.0,0.0,61.5,119,56.0,97.0,5347.0,95.0,0.0,279.5
SIO,01.02.2007 00:00,0.3,10.0,4.3,2.0,2.2,2.4,13.0,5.8,0.0,0.7,0.0,0.0,14.7,957.9,-4.3,-3.6,0.0,438.8,1.6,84.0,9.0,0.0,64.5,160,89.0,87.0,6940.0,88.0,0.0,214.8
SIO,01.03.2007 00:00,2.1,13.5,7.2,0.0,0.2,0.0,4.0,5.9,0.0,-0.1,0.0,0.0,18.2,958.9,-2.3,-0.8,0.0,397.4,3.0,120.0,5.0,0.0,40.1,109,163.0,101.0,11729.0,104.0,0.0,149.4
SIO,01.04.2007 00:00,7.9,23.1,15.2,3.9,2.6,5.5,0.0,8.2,11.0,0.9,0.0,0.0,28.1,960.9,2.2,3.7,0.0,57.7,2.5,86.0,1.0,0.0,1.4,4,257.0,118.0,17952.0,143.0,2.2,9.7
SIO,01.05.2007 00:00,10.2,21.4,15.5,0.2,0.8,-0.1,0.0,11.0,9.0,0.7,0.0,0.0,28.5,956.7,3.5,-2.0,0.0,48.4,2.7,96.0,10.0,0.0,102.6,197,221.0,88.0,11079.0,81.0,15.1,8.4
SIO,01.06.2007 00:00,13.7,24.4,18.6,-0.4,0.7,-1.0,0.0,13.9,15.0,0.8,0.0,0.0,32.5,957.6,9.7,-2.3,1.0,8.6,2.8,97.0,10.0,0.0,89.1,185,268.0,96.0,14121.0,93.0,35.9,0.6
SIO,01.07.2007 00:00,13.8,25.4,19.2,-1.4,-0.7,-2.0,0.0,14.0,16.0,-0.6,0.0,0.0,34.2,960.1,9.5,-0.2,5.0,0.0,2.9,100.0,10.0,0.0,153.6,248,264.0,97.0,15638.0,96.0,55.4,0.0
SIO,01.08.2007 00:00,14.3,23.9,18.6,-1.3,0.2,-2.7,0.0,14.8,12.0,0.1,0.0,0.0,32.6,959.2,9.3,-1.4,1.0,8.7,2.4,92.0,9.0,0.0,107.2,180,217.0,93.0,13226.0,88.0,38.4,0.7
SIO,01.09.2007 00:00,9.2,20.4,14.5,-1.2,-1.2,-1.7,0.0,10.9,0.0,-1.2,0.0,0.0,24.4,962.6,4.5,1.8,0.0,62.6,2.6,113.0,5.0,0.0,20.7,55,192.0,106.0,14039.0,113.0,0.3,6.6
SIO,01.10.2007 00:00,5.0,16.1,9.9,-0.8,-1.1,-0.8,5.0,9.2,0.0,-0.3,0.0,0.0,23.8,964.3,-1.9,3.4,0.0,260.1,1.9,112.0,3.0,0.0,21.1,49,131.0,114.0,12944.0,135.0,0.0,92.1
SIO,01.11.2007 00:00,-0.4,8.7,3.6,-1.4,-1.5,-1.4,16.0,5.7,0.0,-1.0,0.0,0.0,15.0,962.8,-7.9,2.5,0.0,490.6,1.8,120.0,4.0,0.0,15.6,31,72.0,110.0,7182.0,125.0,0.0,250.6
SIO,01.12.2007 00:00,-3.1,4.6,0.1,-0.8,-0.7,-0.5,21.0,5.0,0.0,-0.3,1.0,0.0,10.7,967.0,-8.1,4.4,0.0,615.7,1.3,93.0,7.0,0.0,80.0,118,49.0,111.0,5199.0,127.0,0.0,367.7
SIO,01.01.2008 00:00,-1.4,7.4,2.5,2.0,1.6,2.4,21.0,5.3,0.0,0.3,0.0,0.0,11.4,965.4,-8.2,2.4,0.0,544.0,1.5,100.0,9.0,0.0,53.1,103,61.0,105.0,6454.0,115.0,0.0,296.0
SIO,01.02.2008 00:00,-1.1,10.9,4.0,1.7,0.8,3.3,20.0,5.5,0.0,0.4,0.0,0.0,18.5,969.3,-5.2,7.8,0.0,463.8,1.8,95.0,1.0,0.0,8.4,21,119.0,117.0,10819.0,138.0,0.0,231.8
SIO,01.03.2008 00:00,1.9,11.6,6.4,-0.8,0.0,-1.9,10.0,5.7,0.0,-0.3,0.0,0.0,19.3,953.3,-5.6,-6.4,0.0,423.0,3.0,120.0,8.0,0.0,51.1,138,156.0,97.0,9490.0,84.0,0.0,175.0
SIO,01.04.2008 00:00,5.0,15.9,10.2,-1.1,-0.3,-1.7,0.0,7.2,0.0,-0.1,0.0,0.0,22.4,954.6,0.3,-2.6,0.0,236.7,3.2,110.0,7.0,0.0,27.9,83,211.0,96.0,11852.0,94.0,0.0,68.7
SIO,01.05.2008 00:00,10.8,23.3,16.9,1.6,1.4,1.8,0.0,10.3,8.0,0.0,0.0,0.0,29.9,956.7,6.0,-2.0,0.0,8.0,2.7,96.0,2.0,0.0,8.8,17,259.0,103.0,13986.0,102.0,10.1,0.0
SIO,01.06.2008 00:00,13.9,24.9,19.2,0.2,0.9,-0.5,0.0,13.7,15.0,0.6,0.0,0.0,32.7,959.7,8.7,-0.2,6.0,0.0,3.0,103.0,6.0,0.0,45.9,95,272.0,98.0,13555.0,89.0,62.3,0.0
SIO,01.07.2008 00:00,14.0,27.2,20.1,-0.5,-0.5,-0.2,0.0,13.8,21.0,-0.8,0.0,0.0,32.4,960.1,9.7,-0.2,8.0,0.0,3.0,103.0,9.0,0.0,61.1,99,276.0,101.0,16598.0,102.0,63.2,0.0
SIO,01.08.2008 00:00,14.0,25.9,19.6,-0.3,-0.1,-0.7,0.0,14.3,19.0,-0.4,0.0,0.0,30.0,959.5,8.8,-1.1,2.0,0.0,2.7,104.0,8.0,0.0,59.5,100,236.0,101.0,15287.0,102.0,52.0,0.0
SIO,01.09.2008 00:00,10.0,20.0,14.7,-1.0,-0.4,-2.1,0.0,11.7,6.0,-0.4,0.0,0.0,28.3,960.3,4.5,-0.5,0.0,93.4,2.5,109.0,10.0,0.0,56.3,150,183.0,101.0,12806.0,103.0,8.7,5.4
SIO,01.10.2008 00:00,6.6,16.6,10.7,0.0,0.5,-0.3,0.0,9.7,0.0,0.2,0.0,0.0,22.0,962.1,0.9,1.2,0.0,202.7,2.0,118.0,6.0,0.0,43.7,102,118.0,102.0,9548.0,100.0,0.0,58.7
SIO,01.11.2008 00:00,1.4,9.3,4.4,-0.6,0.3,-0.8,11.0,6.7,0.0,0.0,3.0,0.0,20.5,959.3,-8.9,-1.0,0.0,460.0,1.6,107.0,8.0,0.0,72.6,144,65.0,99.0,5634.0,98.0,0.0,228.0
SIO,01.12.2008 00:00,-2.3,4.0,0.3,-0.6,0.1,-1.1,21.0,5.3,0.0,0.0,1.0,0.0,10.3,961.0,-8.6,-1.6,0.0,610.4,1.4,100.0,8.0,0.0,72.9,108,44.0,99.0,3810.0,93.0,0.0,362.4
SIO,01.01.2009 00:00,-5.9,1.8,-2.7,-3.2,-2.9,-3.2,28.0,4.2,0.0,-0.8,6.0,0.0,5.1,957.8,-10.8,-5.2,0.0,705.2,1.2,80.0,5.0,0.0,56.2,108,65.0,112.0,7099.0,127.0,0.0,457.2
SIO,01.02.2009 00:00,-2.3,5.4,1.0,-1.3,-0.4,-2.2,22.0,4.8,0.0,-0.3,0.0,0.0,14.1,957.5,-8.5,-4.0,0.0,531.7,1.7,89.0,6.0,0.0,27.9,69,102.0,100.0,6986.0,89.0,0.0,307.7
SIO,01.03.2009 00:00,1.5,11.8,5.9,-1.3,-0.4,-1.7,7.0,5.7,0.0,-0.3,0.0,0.0,18.1,958.2,-3.0,-1.5,0.0,438.0,2.7,108.0,7.0,0.0,23.4,63,158.0,98.0,10141.0,90.0,0.0,190.0
SIO,01.04.2009 00:00,6.6,19.0,12.4,1.1,1.3,1.4,0.0,7.6,0.0,0.3,0.0,0.0,23.2,956.6,3.0,-0.6,0.0,112.5,2.6,90.0,4.0,0.0,36.8,109,222.0,102.0,13197.0,105.0,0.0,24.5
SIO,01.05.2009 00:00,10.6,23.4,16.4,1.1,1.2,1.9,0.0,11.2,9.0,0.9,0.0,0.0,35.1,962.3,3.8,3.6,2.0,25.7,2.3,82.0,7.0,1.0,24.5,47,243.0,97.0,13624.0,99.0,17.4,1.7
SIO,01.06.2009 00:00,12.2,25.2,18.4,-0.6,-0.8,-0.2,0.0,13.0,16.0,-0.1,0.0,0.0,31.1,958.9,6.9,-1.0,3.0,0.0,2.9,100.0,8.0,0.0,40.6,84,290.0,104.0,15656.0,103.0,30.4,0.0
SIO,01.07.2009 00:00,14.7,27.9,20.5,-0.1,0.2,0.5,0.0,14.5,23.0,-0.1,0.0,0.0,34.2,960.5,10.4,0.2,10.0,0.0,2.7,93.0,7.0,0.0,85.3,138,272.0,100.0,15721.0,97.0,79.1,0.0
SIO,01.08.2009 00:00,15.4,28.8,21.6,1.7,1.3,2.2,0.0,15.1,26.0,0.4,0.0,0.0,35.5,961.5,9.1,0.9,13.0,0.0,2.8,108.0,5.0,1.0,16.4,28,258.0,111.0,17942.0,120.0,104.3,0.0
SIO,01.09.2009 00:00,11.4,23.6,16.8,1.1,1.0,1.5,0.0,12.9,7.0,0.8,0.0,0.0,32.1,962.3,6.5,1.5,1.0,0.0,2.6,113.0,3.0,0.0,17.3,46,192.0,106.0,14145.0,113.0,6.3,0.0
SIO,01.10.2009 00:00,5.0,17.0,10.3,-0.4,-1.1,0.1,4.0,8.8,1.0,-0.7,0.0,0.0,26.9,961.3,-2.0,0.4,0.0,245.0,2.0,118.0,4.0,0.0,11.7,27,124.0,108.0,10898.0,114.0,0.2,85.0
SIO,01.11.2009 00:00,3.4,11.5,6.7,1.7,2.3,1.4,2.0,7.7,0.0,1.0,0.0,0.0,18.3,957.4,-1.0,-2.9,0.0,398.1,1.5,100.0,13.0,0.0,68.3,136,58.0,89.0,4088.0,71.0,0.0,158.1
SIO,01.12.2009 00:00,-1.8,4.2,1.0,0.1,0.6,-0.9,19.0,5.4,0.0,0.1,5.0,0.0,8.9,953.1,-10.1,-9.5,0.0,588.3,1.6,114.0,12.0,0.0,107.6,159,40.0,90.0,2560.0,62.0,0.0,340.3
SIO,01.01.2010 00:00,-4.3,2.1,-1.5,-2.0,-1.3,-2.9,30.0,4.3,0.0,-0.7,7.0,0.0,7.0,956.4,-9.1,-6.6,0.0,665.2,1.4,93.0,4.0,0.0,11.1,21,55.0,95.0,4893.0,87.0,0.0,417.2
SIO,01.02.2010 00:00,-2.1,6.4,1.5,-0.8,-0.2,-1.2,17.0,4.7,0.0,-0.4,2.0,0.0,13.3,950.0,-11.1,-11.5,0.0,517.0,2.0,105.0,4.0,0.0,29.2,72,99.0,97.0,6810.0,87.0,0.0,293.0
SIO,01.03.2010 00:00,1.4,12.5,6.1,-1.1,-0.5,-1.0,13.0,5.6,0.0,-0.4,0.0,0.0,21.6,959.6,-5.1,-0.1,0.0,410.2,2.2,88.0,7.0,0.0,28.6,78,154.0,95.0,10540.0,93.0,0.0,186.2
SIO,01.04.2010 00:00,5.5,18.9,11.8,0.5,0.2,1.3,1.0,7.5,4.0,0.2,0.0,0.0,27.9,960.2,-0.2,3.0,0.0,177.2,2.8,97.0,2.0,0.0,6.4,19,241.0,110.0,15021.0,119.0,0.1,49.2
SIO,01.05.2010 00:00,9.8,19.5,14.0,-1.3,0.4,-2.0,0.0,10.2,4.0,-0.1,0.0,0.0,30.4,956.2,6.1,-2.5,1.0,83.0,3.0,107.0,12.0,0.0,121.0,233,237.0,94.0,11009.0,80.0,6.5,11.0
SIO,01.06.2010 00:00,13.6,24.8,18.9,-0.1,0.6,-0.6,0.0,13.4,13.0,0.3,0.0,0.0,31.9,957.4,7.6,-2.5,4.0,0.0,3.3,114.0,5.0,0.0,20.4,42,276.0,99.0,14315.0,94.0,49.3,0.0
SIO,01.07.2010 00:00,15.7,29.0,21.8,1.2,1.2,1.6,0.0,15.7,25.0,1.1,0.0,0.0,35.6,961.1,9.6,0.8,14.0,0.0,2.7,93.0,10.0,1.0,73.1,118,286.0,105.0,18056.0,111.0,114.9,0.0
SIO,01.08.2010 00:00,13.4,24.1,18.5,-1.4,-0.7,-2.5,0.0,14.3,12.0,-0.4,0.0,0.0,31.9,960.1,7.5,-0.5,3.0,0.0,2.4,92.0,8.0,0.0,45.6,77,217.0,93.0,12625.0,84.0,39.5,0.0
SIO,01.09.2010 00:00,9.1,21.3,14.8,-0.9,-1.3,-0.8,0.0,11.1,3.0,-1.0,0.0,0.0,26.3,959.4,3.1,-1.4,0.0,55.8,2.2,96.0,5.0,0.0,21.7,58,184.0,102.0,12465.0,100.0,0.0,7.8
