reference_timestamp,ths200m0,th9120mv,rhs150m0,rh9120mv,shs000m0,sh9120mv
01.02.1980 00:00,2.5,0.2,72.1,178,7497.0,96.0
01.03.1980 00:00,4.9,-2.3,65.5,178,8553.0,76.0
01.04.1980 00:00,7.2,-4.1,3.0,9,11205.0,89.0
01.05.1980 00:00,12.2,-3.1,56.9,109,10062.0,73.0
01.06.1980 00:00,15.3,-3.7,49.3,102,10193.0,67.0
01.07.1980 00:00,16.4,-4.2,88.5,143,11729.0,72.0
01.08.1980 00:00,18.4,-1.5,26.4,44,14024.0,94.0
01.09.1980 00:00,14.6,-1.1,33.8,90,15509.0,124.0
01.10.1980 00:00,7.6,-3.1,121.7,284,8032.0,84.0
01.11.1980 00:00,2.7,-2.3,23.1,46,5031.0,88.0
01.12.1980 00:00,-2.1,-3.0,16.8,25,4091.0,100.0
01.01.1981 00:00,-2.7,-3.2,86.6,167,5031.0,90.0
01.02.1981 00:00,-0.5,-2.8,11.3,28,8351.0,106.0
01.03.1981 00:00,7.7,0.5,95.5,259,6930.0,61.0
01.04.1981 00:00,11.3,0.0,10.0,30,12723.0,101.0
01.05.1981 00:00,13.5,-1.8,62.3,120,9116.0,66.0
01.06.1981 00:00,17.5,-1.5,26.6,55,13833.0,91.0
01.07.1981 00:00,17.5,-3.1,51.8,84,12735.0,78.0
01.08.1981 00:00,18.3,-1.6,18.1,30,16567.0,111.0
01.09.1981 00:00,14.8,-0.9,52.7,140,7624.0,61.0
01.10.1981 00:00,8.9,-1.8,108.6,254,6337.0,66.0
01.11.1981 00:00,3.0,-2.0,40.3,80,7260.0,127.0
01.12.1981 00:00,0.5,-0.4,140.3,207,2154.0,52.0
01.01.1982 00:00,1.2,0.7,62.7,121,5164.0,92.0
01.02.1982 00:00,2.4,0.1,3.8,9,7690.0,98.0
01.03.1982 00:00,4.3,-2.9,60.1,163,9358.0,83.0
01.04.1982 00:00,9.2,-2.1,8.4,25,15565.0,124.0
01.05.1982 00:00,13.8,-1.5,25.0,48,14476.0,105.0
01.06.1982 00:00,17.8,-1.2,40.2,83,12213.0,80.0
01.07.1982 00:00,20.4,-0.2,52.7,85,15633.0,96.0
01.08.1982 00:00,17.4,-2.5,72.0,121,11915.0,80.0
01.09.1982 00:00,15.9,0.2,28.3,75,13134.0,105.0
01.10.1982 00:00,9.0,-1.7,108.3,253,7875.0,82.0
01.11.1982 00:00,5.3,0.3,23.5,47,6084.0,106.0
01.12.1982 00:00,1.2,0.3,110.6,163,3509.0,86.0
01.01.1983 00:00,1.5,1.0,54.8,106,4596.0,82.0
01.02.1983 00:00,-1.7,-4.0,47.0,116,5834.0,74.0
01.03.1983 00:00,6.6,-0.6,6.1,17,8822.0,78.0
01.04.1983 00:00,10.2,-1.1,55.3,164,7895.0,63.0
01.05.1983 00:00,12.0,-3.3,83.2,160,8659.0,63.0
01.06.1983 00:00,17.5,-1.5,36.5,76,13428.0,88.0
01.07.1983 00:00,22.2,1.6,6.0,10,18259.0,112.0
01.08.1983 00:00,19.2,-0.7,67.6,113,12098.0,81.0
01.09.1983 00:00,14.7,-1.0,67.2,179,12663.0,102.0
01.10.1983 00:00,9.0,-1.7,28.1,66,10576.0,110.0
01.11.1983 00:00,2.6,-2.4,84.8,168,7419.0,129.0
01.12.1983 00:00,0.5,-0.4,43.8,65,4638.0,113.0
01.01.1984 00:00,0.0,-0.5,77.4,149,3083.0,55.0
01.02.1984 00:00,-0.1,-2.4,70.5,175,6797.0,87.0
01.03.1984 00:00,3.6,-3.6,22.4,61,11913.0,106.0
01.04.1984 00:00,8.7,-2.6,13.0,39,14225.0,113.0
01.05.1984 00:00,11.4,-3.9,34.8,67,8221.0,60.0
01.06.1984 00:00,16.4,-2.6,49.1,102,14102.0,92.0
01.07.1984 00:00,18.9,-1.7,30.1,49,18279.0,112.0
01.08.1984 00:00,17.9,-2.0,24.1,40,12839.0,86.0
01.09.1984 00:00,13.0,-2.7,84.8,226,10595.0,85.0
01.10.1984 00:00,9.3,-1.4,33.5,78,10835.0,113.0
01.11.1984 00:00,6.3,1.3,35.3,70,4669.0,81.0
01.12.1984 00:00,0.8,-0.1,18.9,28,4513.0,110.0
01.01.1985 00:00,-4.4,-4.9,66.3,128,4021.0,72.0
01.02.1985 00:00,0.3,-2.0,75.5,187,4268.0,54.0
01.03.1985 00:00,4.2,-3.0,21.5,58,8896.0,79.0
01.04.1985 00:00,9.6,-1.7,52.4,155,11280.0,90.0
01.05.1985 00:00,13.2,-2.1,105.2,202,13122.0,95.0
01.06.1985 00:00,15.9,-3.1,123.2,256,13676.0,90.0
01.07.1985 00:00,20.1,-0.5,22.8,37,17939.0,110.0
01.08.1985 00:00,17.8,-2.1,49.3,83,16772.0,112.0
01.09.1985 00:00,15.7,0.0,20.3,54,16636.0,133.0
01.10.1985 00:00,9.9,-0.8,0.2,0,12595.0,131.0
01.11.1985 00:00,1.5,-3.5,71.2,141,4555.0,79.0
01.12.1985 00:00,0.9,0.0,41.1,61,4505.0,110.0
01.01.1986 00:00,0.3,-0.2,96.8,187,3011.0,54.0
01.02.1986 00:00,-1.0,-3.3,18.2,45,6608.0,84.0
01.03.1986 00:00,5.4,-1.8,61.0,165,9905.0,88.0
01.04.1986 00:00,7.9,-3.4,42.1,125,6350.0,50.0
01.05.1986 00:00,15.9,0.6,39.1,75,12577.0,91.0
01.06.1986 00:00,17.7,-1.3,26.7,55,16716.0,110.0
01.07.1986 00:00,19.1,-1.5,53.0,86,15852.0,97.0
01.08.1986 00:00,17.7,-2.2,105.1,176,14697.0,98.0
01.09.1986 00:00,15.1,-0.6,33.9,90,11733.0,94.0
01.10.1986 00:00,10.8,0.1,55.4,129,11197.0,117.0
01.11.1986 00:00,4.2,-0.8,37.3,74,7165.0,125.0
01.12.1986 00:00,-0.2,-1.1,63.2,93,3401.0,83.0
01.01.1987 00:00,-3.5,-4.0,44.1,85,3305.0,59.0
01.02.1987 00:00,1.7,-0.6,25.7,64,5066.0,65.0
01.03.1987 00:00,3.6,-3.6,41.8,113,8534.0,76.0
01.04.1987 00:00,10.5,-0.8,43.5,129,12812.0,102.0
01.05.1987 00:00,11.5,-3.8,42.5,82,11565.0,84.0
01.06.1987 00:00,15.7,-3.3,98.2,204,11373.0,75.0
01.07.1987 00:00,19.2,-1.4,68.4,111,12726.0,78.0
01.08.1987 00:00,18.6,-1.3,45.6,77,13992.0,93.0
01.09.1987 00:00,17.0,1.3,35.1,93,13427.0,108.0
01.10.1987 00:00,11.1,0.4,63.2,148,6715.0,70.0
01.11.1987 00:00,4.2,-0.8,64.5,128,6010.0,105.0
01.12.1987 00:00,1.6,0.7,44.6,66,4202.0,102.0
01.01.1988 00:00,3.0,2.5,63.4,122,3710.0,66.0
01.02.1988 00:00,1.8,-0.5,49.0,121,7068.0,90.0
01.03.1988 00:00,4.8,-2.4,111.4,302,6344.0,56.0
01.04.1988 00:00,11.4,0.1,7.9,23,11403.0,91.0
01.05.1988 00:00,15.6,0.3,28.1,54,10897.0,79.0
01.06.1988 00:00,17.0,-2.0,23.7,49,11690.0,77.0
01.07.1988 00:00,19.7,-0.9,47.5,77,18751.0,115.0
01.08.1988 00:00,19.2,-0.7,59.0,99,14964.0,100.0
01.09.1988 00:00,14.6,-1.1,24.7,66,12778.0,102.0
01.10.1988 00:00,11.2,0.5,113.7,266,7891.0,82.0
01.11.1988 00:00,2.2,-2.8,38.2,76,7440.0,130.0
01.12.1988 00:00,1.1,0.2,73.3,108,4024.0,98.0
01.01.1989 00:00,-1.3,-1.8,3.4,7,8236.0,147.0
01.02.1989 00:00,2.4,0.1,25.5,63,6799.0,87.0
01.03.1989 00:00,8.2,1.0,37.0,100,12377.0,110.0
01.04.1989 00:00,9.1,-2.2,81.4,242,7328.0,58.0
01.05.1989 00:00,15.7,0.4,35.2,68,16443.0,120.0
01.06.1989 00:00,17.4,-1.6,9.4,20,16852.0,110.0
01.07.1989 00:00,20.2,-0.4,58.2,94,14403.0,89.0
01.08.1989 00:00,19.0,-0.9,45.8,77,16236.0,108.0
01.09.1989 00:00,15.0,-0.7,9.4,25,11590.0,93.0
01.10.1989 00:00,10.3,-0.4,33.0,77,12164.0,127.0
01.11.1989 00:00,3.4,-1.6,23.8,47,7454.0,130.0
01.12.1989 00:00,-0.3,-1.2,73.1,108,5302.0,129.0
01.01.1990 00:00,-0.8,-1.3,23.9,46,7854.0,140.0
01.02.1990 00:00,5.7,3.4,264.4,654,6894.0,88.0
01.03.1990 00:00,7.7,0.5,21.4,58,12083.0,107.0
01.04.1990 00:00,9.1,-2.2,29.8,88,9635.0,76.0
01.05.1990 00:00,16.2,0.9,29.2,56,14712.0,107.0
01.06.1990 00:00,16.5,-2.5,129.5,269,12967.0,85.0
01.07.1990 00:00,20.1,-0.5,41.1,66,18356.0,113.0
01.08.1990 00:00,19.6,-0.3,64.0,107,16976.0,113.0
01.09.1990 00:00,14.4,-1.3,78.1,208,12666.0,102.0
01.10.1990 00:00,11.5,0.8,115.3,269,8950.0,93.0
01.11.1990 00:00,4.0,-1.0,58.8,117,6135.0,107.0
01.12.1990 00:00,-1.6,-2.5,36.5,54,4851.0,118.0
01.01.1991 00:00,0.1,-0.4,49.3,95,5520.0,98.0
01.02.1991 00:00,-0.3,-2.6,41.7,103,8690.0,111.0
01.03.1991 00:00,9.0,1.8,65.2,177,8206.0,73.0
01.04.1991 00:00,9.4,-1.9,12.5,37,14200.0,113.0
01.05.1991 00:00,12.3,-3.0,10.6,20,16141.0,117.0
01.06.1991 00:00,16.8,-2.2,86.8,180,13796.0,90.0
01.07.1991 00:00,21.0,0.4,44.2,71,17700.0,109.0
01.08.1991 00:00,20.8,0.9,14.9,25,19219.0,128.0
01.09.1991 00:00,17.2,1.5,43.3,115,11881.0,95.0
01.10.1991 00:00,8.8,-1.9,35.0,82,9458.0,99.0
01.11.1991 00:00,3.5,-1.5,49.5,98,5650.0,99.0
01.12.1991 00:00,-2.1,-3.0,80.6,119,5940.0,145.0
01.01.1992 00:00,-2.0,-2.5,10.7,21,6337.0,113.0
01.02.1992 00:00,2.1,-0.2,27.2,67,8469.0,108.0
01.03.1992 00:00,7.4,0.2,39.2,106,9334.0,83.0
01.04.1992 00:00,10.3,-1.0,29.5,88,11856.0,94.0
01.05.1992 00:00,16.2,0.9,15.9,31,15105.0,110.0
01.06.1992 00:00,16.9,-2.1,63.1,131,9961.0,65.0
01.07.1992 00:00,20.0,-0.6,69.8,113,15275.0,94.0
01.08.1992 00:00,21.2,1.3,42.7,72,15275.0,102.0
01.09.1992 00:00,15.4,-0.3,35.9,95,12418.0,100.0
01.10.1992 00:00,8.7,-2.0,121.0,283,5736.0,60.0
01.11.1992 00:00,5.6,0.6,148.8,295,4024.0,70.0
01.12.1992 00:00,0.7,-0.2,116.5,172,3834.0,93.0
01.01.1993 00:00,1.9,1.4,9.3,18,6554.0,117.0
01.02.1993 00:00,0.7,-1.6,1.3,3,9105.0,116.0
01.03.1993 00:00,6.0,-1.2,14.6,40,12741.0,113.0
01.04.1993 00:00,11.4,0.1,79.1,235,9915.0,79.0
01.05.1993 00:00,16.1,0.8,32.2,62,13940.0,101.0
01.06.1993 00:00,18.6,-0.4,35.8,74,14728.0,97.0
01.07.1993 00:00,18.8,-1.8,89.7,145,14699.0,90.0
01.08.1993 00:00,19.7,-0.2,38.0,64,15875.0,106.0
01.09.1993 00:00,14.6,-1.1,102.1,272,9267.0,74.0
01.10.1993 00:00,9.5,-1.2,42.9,100,7263.0,76.0
01.11.1993 00:00,3.5,-1.5,19.2,38,4972.0,87.0
01.12.1993 00:00,2.2,1.3,154.8,229,2834.0,69.0
01.01.1994 00:00,2.2,1.7,57.2,110,4687.0,84.0
01.02.1994 00:00,3.6,1.3,11.2,28,6847.0,87.0
01.03.1994 00:00,10.0,2.8,14.8,40,10199.0,90.0
01.04.1994 00:00,8.6,-2.7,66.6,198,10641.0,84.0
01.05.1994 00:00,15.3,0.0,78.4,151,11777.0,86.0
01.06.1994 00:00,18.4,-0.6,38.3,79,16367.0,107.0
01.07.1994 00:00,22.1,1.5,63.7,103,17569.0,108.0
01.08.1994 00:00,19.8,-0.1,59.8,100,14438.0,96.0
01.09.1994 00:00,14.3,-1.4,105.3,280,7719.0,62.0
01.10.1994 00:00,10.2,-0.5,49.1,115,9647.0,101.0
01.11.1994 00:00,7.4,2.4,50.8,101,6025.0,105.0
01.12.1994 00:00,1.7,0.8,75.8,112,4887.0,119.0
01.01.1995 00:00,-0.1,-0.6,135.6,262,4961.0,88.0
01.02.1995 00:00,4.3,2.0,135.9,336,6361.0,81.0
01.03.1995 00:00,4.7,-2.5,53.1,144,10635.0,94.0
01.04.1995 00:00,10.7,-0.6,20.0,59,11818.0,94.0
01.05.1995 00:00,14.3,-1.0,106.2,204,14296.0,104.0
01.06.1995 00:00,16.7,-2.3,31.8,66,14888.0,98.0
01.07.1995 00:00,21.7,1.1,38.6,62,17715.0,109.0
01.08.1995 00:00,18.9,-1.0,52.9,89,12546.0,84.0
01.09.1995 00:00,13.1,-2.6,72.6,193,9966.0,80.0
01.10.1995 00:00,12.2,1.5,3.7,9,11798.0,123.0
01.11.1995 00:00,4.6,-0.4,47.5,94,7530.0,131.0
01.12.1995 00:00,1.4,0.5,58.8,87,3691.0,90.0
01.01.1996 00:00,2.3,1.8,5.2,10,6048.0,108.0
01.02.1996 00:00,1.1,-1.2,48.9,121,6815.0,87.0
01.03.1996 00:00,5.4,-1.8,15.3,41,12538.0,111.0
01.04.1996 00:00,11.3,0.0,20.0,59,11843.0,94.0
01.05.1996 00:00,14.4,-0.9,44.9,86,12829.0,93.0
01.06.1996 00:00,19.2,0.2,21.0,44,16263.0,107.0
01.07.1996 00:00,18.9,-1.7,85.8,139,14988.0,92.0
01.08.1996 00:00,18.3,-1.6,71.4,120,13585.0,91.0
01.09.1996 00:00,12.6,-3.1,6.6,18,13286.0,107.0
01.10.1996 00:00,10.0,-0.7,45.1,105,9147.0,95.0
01.11.1996 00:00,4.6,-0.4,154.5,307,5094.0,89.0
01.12.1996 00:00,0.9,0.0,35.9,53,3445.0,84.0
01.01.1997 00:00,0.4,-0.1,31.1,60,5721.0,102.0
01.02.1997 00:00,4.0,1.7,51.4,127,8601.0,110.0
01.03.1997 00:00,8.3,1.1,8.9,24,14232.0,126.0
01.04.1997 00:00,10.2,-1.1,21.6,64,16316.0,130.0
01.05.1997 00:00,14.9,-0.4,56.0,108,16074.0,117.0
01.06.1997 00:00,17.3,-1.7,68.5,142,10531.0,69.0
01.07.1997 00:00,18.2,-2.4,70.9,115,13268.0,82.0
01.08.1997 00:00,20.4,0.5,48.8,82,15104.0,101.0
01.09.1997 00:00,16.5,0.8,66.2,176,16541.0,133.0
01.10.1997 00:00,9.9,-0.8,44.4,104,10004.0,104.0
01.11.1997 00:00,4.8,-0.2,19.9,39,5743.0,100.0
01.12.1997 00:00,2.5,1.6,63.3,94,3673.0,90.0
01.01.1998 00:00,0.8,0.3,80.8,156,6493.0,116.0
01.02.1998 00:00,3.2,0.9,6.8,17,11723.0,149.0
01.03.1998 00:00,7.1,-0.1,15.9,43,11851.0,105.0
01.04.1998 00:00,9.9,-1.4,44.2,131,9717.0,77.0
01.05.1998 00:00,16.2,0.9,13.6,26,16820.0,122.0
01.06.1998 00:00,18.7,-0.3,55.9,116,14288.0,94.0
01.07.1998 00:00,20.3,-0.3,46.8,76,15314.0,94.0
01.08.1998 00:00,20.0,0.1,13.4,22,15051.0,100.0
01.09.1998 00:00,14.6,-1.1,68.3,182,9888.0,79.0
01.10.1998 00:00,10.0,-0.7,77.7,182,6659.0,70.0
01.11.1998 00:00,1.9,-3.1,45.4,90,6016.0,105.0
01.12.1998 00:00,-0.1,-1.0,17.5,26,4929.0,120.0
01.01.1999 00:00,1.0,0.5,47.1,91,6806.0,121.0
01.02.1999 00:00,-0.6,-2.9,117.6,291,4559.0,58.0
01.03.1999 00:00,6.8,-0.4,25.3,69,10540.0,93.0
01.04.1999 00:00,10.0,-1.3,53.1,158,9966.0,79.0
01.05.1999 00:00,16.7,1.4,86.7,167,11506.0,84.0
01.06.1999 00:00,17.1,-1.9,75.8,157,14828.0,97.0
01.07.1999 00:00,20.5,-0.1,38.4,62,16464.0,101.0
01.08.1999 00:00,19.0,-0.9,103.8,174,12290.0,82.0
01.09.1999 00:00,16.9,1.2,69.1,184,11248.0,90.0
01.10.1999 00:00,10.8,0.1,23.2,54,9416.0,98.0
01.11.1999 00:00,2.7,-2.3,41.0,81,4844.0,85.0
01.12.1999 00:00,0.2,-0.7,105.6,156,3267.0,80.0
01.01.2000 00:00,-2.2,-2.7,19.9,38,6593.0,118.0
01.02.2000 00:00,3.5,1.2,56.5,140,6884.0,88.0
01.03.2000 00:00,7.1,-0.1,21.8,59,11299.0,100.0
01.04.2000 00:00,11.2,-0.1,35.4,105,10653.0,85.0
01.05.2000 00:00,16.8,1.5,13.1,25,13905.0,101.0
01.06.2000 00:00,20.0,1.0,24.5,51,17328.0,114.0
01.07.2000 00:00,17.8,-2.8,89.8,145,13021.0,80.0
01.08.2000 00:00,19.8,-0.1,34.0,57,14688.0,98.0
01.09.2000 00:00,16.2,0.5,37.5,100,14507.0,116.0
01.10.2000 00:00,10.2,-0.5,115.5,270,7294.0,76.0
01.11.2000 00:00,5.5,0.5,57.2,113,4077.0,71.0
01.12.2000 00:00,3.4,2.5,10.6,16,3340.0,81.0
01.01.2001 00:00,1.9,1.4,89.6,173,4885.0,87.0
01.02.2001 00:00,3.7,1.4,19.8,49,7635.0,97.0
01.03.2001 00:00,8.6,1.4,152.1,412,5526.0,49.0
01.04.2001 00:00,8.6,-2.7,60.1,178,9936.0,79.0
01.05.2001 00:00,16.9,1.6,23.5,45,14763.0,107.0
01.06.2001 00:00,17.0,-2.0,101.2,210,16446.0,108.0
01.07.2001 00:00,19.9,-0.7,59.9,97,15387.0,95.0
01.08.2001 00:00,20.1,0.2,59.9,101,15687.0,105.0
01.09.2001 00:00,12.8,-2.9,39.9,106,10447.0,84.0
01.10.2001 00:00,13.1,2.4,8.8,21,12387.0,129.0
01.11.2001 00:00,3.0,-2.0,17.8,35,5594.0,98.0
01.12.2001 00:00,-1.7,-2.6,17.3,26,4901.0,119.0
01.01.2002 00:00,-1.1,-1.6,14.2,27,7750.0,138.0
01.02.2002 00:00,5.1,2.8,51.3,127,5189.0,66.0
01.03.2002 00:00,8.6,1.4,49.7,135,11904.0,106.0
01.04.2002 00:00,11.2,-0.1,24.7,73,12349.0,98.0
01.05.2002 00:00,14.0,-1.3,87.6,168,12509.0,91.0
01.06.2002 00:00,20.3,1.3,59.1,123,17022.0,112.0
01.07.2002 00:00,19.5,-1.1,64.4,104,14877.0,91.0
01.08.2002 00:00,18.5,-1.4,65.8,110,12280.0,82.0
01.09.2002 00:00,14.7,-1.0,32.2,86,11131.0,89.0
01.10.2002 00:00,10.4,-0.3,52.6,123,8501.0,89.0
01.11.2002 00:00,6.4,1.4,137.4,273,4350.0,76.0
01.12.2002 00:00,3.3,2.4,50.7,75,3006.0,73.0
01.01.2003 00:00,0.3,-0.2,46.3,89,5052.0,90.0
01.02.2003 00:00,-0.7,-3.0,18.6,46,10241.0,130.0
01.03.2003 00:00,8.2,1.0,7.0,19,15422.0,137.0
01.04.2003 00:00,11.3,0.0,27.5,82,13704.0,109.0
01.05.2003 00:00,16.3,1.0,27.1,52,13502.0,98.0
01.06.2003 00:00,23.1,4.1,66.6,138,19000.0,125.0
01.07.2003 00:00,21.9,1.3,39.8,64,18142.0,111.0
01.08.2003 00:00,22.5,2.6,75.5,127,17213.0,115.0
01.09.2003 00:00,15.6,-0.1,12.5,33,14072.0,113.0
01.10.2003 00:00,8.3,-2.4,69.1,161,9813.0,102.0
01.11.2003 00:00,6.2,1.2,20.6,41,6769.0,118.0
01.12.2003 00:00,2.1,1.2,16.0,24,5061.0,123.0
01.01.2004 00:00,1.3,0.8,122.6,237,3309.0,59.0
01.02.2004 00:00,2.6,0.3,6.9,17,9334.0,119.0
01.03.2004 00:00,6.2,-1.0,11.5,31,11744.0,104.0
01.04.2004 00:00,11.1,-0.2,10.3,31,11807.0,94.0
01.05.2004 00:00,14.3,-1.0,30.5,59,14785.0,107.0
01.06.2004 00:00,18.7,-0.3,53.9,112,14788.0,97.0
01.07.2004 00:00,19.9,-0.7,34.0,55,15866.0,98.0
01.08.2004 00:00,19.7,-0.2,89.8,151,14928.0,100.0
01.09.2004 00:00,16.5,0.8,10.9,29,14507.0,116.0
01.10.2004 00:00,12.0,1.3,44.0,103,7816.0,82.0
01.11.2004 00:00,3.5,-1.5,20.4,40,6704.0,117.0
01.12.2004 00:00,-0.8,-1.7,42.2,62,5815.0,142.0
01.01.2005 00:00,-2.1,-2.6,36.5,70,7402.0,132.0
01.02.2005 00:00,-1.4,-3.7,24.9,62,8871.0,113.0
01.03.2005 00:00,6.8,-0.4,13.9,38,12891.0,114.0
01.04.2005 00:00,10.6,-0.7,69.2,205,10970.0,87.0
01.05.2005 00:00,15.8,0.5,36.1,69,14934.0,109.0
01.06.2005 00:00,20.3,1.3,49.3,102,18073.0,118.0
01.07.2005 00:00,20.3,-0.3,55.0,89,15411.0,95.0
01.08.2005 00:00,17.7,-2.2,82.1,138,12326.0,82.0
01.09.2005 00:00,16.6,0.9,34.3,91,11592.0,93.0
01.10.2005 00:00,11.0,0.3,24.5,57,11194.0,117.0
01.11.2005 00:00,3.5,-1.5,7.6,15,7946.0,139.0
01.12.2005 00:00,-2.1,-3.0,66.2,98,3569.0,87.0
01.01.2006 00:00,-2.2,-2.7,9.8,19,7247.0,129.0
01.02.2006 00:00,1.1,-1.2,57.0,141,6647.0,85.0
01.03.2006 00:00,4.5,-2.7,128.8,349,9234.0,82.0
01.04.2006 00:00,10.8,-0.5,68.8,204,11696.0,93.0
01.05.2006 00:00,14.9,-0.4,58.0,112,11908.0,87.0
01.06.2006 00:00,19.5,0.5,29.6,61,18010.0,118.0
01.07.2006 00:00,23.3,2.7,37.9,61,18561.0,114.0
01.08.2006 00:00,16.8,-3.1,84.1,141,11832.0,79.0
01.09.2006 00:00,17.9,2.2,26.4,70,11916.0,96.0
01.10.2006 00:00,12.8,2.1,36.6,86,10636.0,111.0
01.11.2006 00:00,6.4,1.4,35.0,69,6771.0,118.0
01.12.2006 00:00,1.3,0.4,32.4,48,5571.0,136.0
01.01.2007 00:00,3.0,2.5,61.5,119,5347.0,95.0
01.02.2007 00:00,4.3,2.0,64.5,160,6940.0,88.0
01.03.2007 00:00,7.2,0.0,40.1,109,11729.0,104.0
01.04.2007 00:00,15.2,3.9,1.4,4,17952.0,143.0
01.05.2007 00:00,15.5,0.2,102.6,197,11079.0,81.0
01.06.2007 00:00,18.6,-0.4,89.1,185,14121.0,93.0
01.07.2007 00:00,19.2,-1.4,153.6,248,15638.0,96.0
01.08.2007 00:00,18.6,-1.3,107.2,180,13226.0,88.0
01.09.2007 00:00,14.5,-1.2,20.7,55,14039.0,113.0
01.10.2007 00:00,9.9,-0.8,21.1,49,12944.0,135.0
01.11.2007 00:00,3.6,-1.4,15.6,31,7182.0,125.0
01.12.2007 00:00,0.1,-0.8,80.0,118,5199.0,127.0
01.01.2008 00:00,2.5,2.0,53.1,103,6454.0,115.0
01.02.2008 00:00,4.0,1.7,8.4,21,10819.0,138.0
01.03.2008 00:00,6.4,-0.8,51.1,138,9490.0,84.0
01.04.2008 00:00,10.2,-1.1,27.9,83,11852.0,94.0
01.05.2008 00:00,16.9,1.6,8.8,17,13986.0,102.0
01.06.2008 00:00,19.2,0.2,45.9,95,13555.0,89.0
01.07.2008 00:00,20.1,-0.5,61.1,99,16598.0,102.0
01.08.2008 00:00,19.6,-0.3,59.5,100,15287.0,102.0
01.09.2008 00:00,14.7,-1.0,56.3,150,12806.0,103.0
01.10.2008 00:00,10.7,0.0,43.7,102,9548.0,100.0
01.11.2008 00:00,4.4,-0.6,72.6,144,5634.0,98.0
01.12.2008 00:00,0.3,-0.6,72.9,108,3810.0,93.0
01.01.2009 00:00,-2.7,-3.2,56.2,108,7099.0,127.0
01.02.2009 00:00,1.0,-1.3,27.9,69,6986.0,89.0
01.03.2009 00:00,5.9,-1.3,23.4,63,10141.0,90.0
01.04.2009 00:00,12.4,1.1,36.8,109,13197.0,105.0
01.05.2009 00:00,16.4,1.1,24.5,47,13624.0,99.0
01.06.2009 00:00,18.4,-0.6,40.6,84,15656.0,103.0
01.07.2009 00:00,20.5,-0.1,85.3,138,15721.0,97.0
01.08.2009 00:00,21.6,1.7,16.4,28,17942.0,120.0
01.09.2009 00:00,16.8,1.1,17.3,46,14145.0,113.0
01.10.2009 00:00,10.3,-0.4,11.7,27,10898.0,114.0
01.11.2009 00:00,6.7,1.7,68.3,136,4088.0,71.0
01.12.2009 00:00,1.0,0.1,107.6,159,2560.0,62.0
01.01.2010 00:00,-1.5,-2.0,11.1,21,4893.0,87.0
01.02.2010 00:00,1.5,-0.8,29.2,72,6810.0,87.0
01.03.2010 00:00,6.1,-1.1,28.6,78,10540.0,93.0
01.04.2010 00:00,11.8,0.5,6.4,19,15021.0,119.0
01.05.2010 00:00,14.0,-1.3,121.0,233,11009.0,80.0
01.06.2010 00:00,18.9,-0.1,20.4,42,14315.0,94.0
01.07.2010 00:00,21.8,1.2,73.1,118,18056.0,111.0
01.08.2010 00:00,18.5,-1.4,45.6,77,12625.0,84.0
01.09.2010 00:00,14.8,-0.9,21.7,58,12465.0,100.0
01.10.2010 00:00,10.3,-0.4,16.7,39,9140.0,95.0
01.11.2010 00:00,5.5,0.5,36.9,73,4800.0,84.0
01.12.2010 00:00,-0.6,-1.5,69.3,102,3717.0,91.0
01.01.2011 00:00,0.1,-0.4,24.5,47,7485.0,134.0
01.02.2011 00:00,2.7,0.4,6.6,16,8514.0,108.0
01.03.2011 00:00,7.7,0.5,12.1,33,13221.0,117.0
01.04.2011 00:00,14.0,2.7,5.0,15,16768.0,133.0
01.05.2011 00:00,16.8,1.5,46.1,89,16531.0,120.0
01.06.2011 00:00,18.4,-0.6,43.1,89,13956.0,92.0
01.07.2011 00:00,18.2,-2.4,68.8,111,14508.0,89.0
01.08.2011 00:00,20.6,0.7,25.2,42,16764.0,112.0
01.09.2011 00:00,17.4,1.7,39.8,106,13890.0,111.0
01.10.2011 00:00,10.0,-0.7,34.6,81,12424.0,130.0
01.11.2011 00:00,5.0,0.0,0.1,0,8783.0,153.0
01.12.2011 00:00,1.9,1.0,178.6,264,2748.0,67.0
01.01.2012 00:00,1.4,0.9,56.6,109,4341.0,77.0
01.02.2012 00:00,-1.9,-4.2,0.0,0,10414.0,133.0
01.03.2012 00:00,8.9,1.7,5.6,15,15650.0,139.0
01.04.2012 00:00,10.7,-0.6,55.9,166,9085.0,72.0
01.05.2012 00:00,15.9,0.6,46.6,90,15025.0,109.0
01.06.2012 00:00,19.6,0.6,37.6,78,14618.0,96.0
01.07.2012 00:00,19.9,-0.7,50.3,81,17010.0,105.0
01.08.2012 00:00,20.9,1.0,66.2,111,16630.0,111.0
01.09.2012 00:00,15.5,-0.2,50.7,135,12240.0,98.0
01.10.2012 00:00,11.1,0.4,39.1,91,8900.0,93.0
01.11.2012 00:00,6.2,1.2,53.9,107,6183.0,108.0
01.12.2012 00:00,0.6,-0.3,152.2,225,2618.0,64.0
01.01.2013 00:00,0.8,0.3,21.8,42,5202.0,93.0
01.02.2013 00:00,0.2,-2.1,58.0,144,8297.0,106.0
01.03.2013 00:00,5.4,-1.8,29.5,80,8202.0,73.0
01.04.2013 00:00,11.0,-0.3,45.9,136,11527.0,92.0
01.05.2013 00:00,12.6,-2.7,86.0,165,10084.0,73.0
01.06.2013 00:00,17.8,-1.2,19.8,41,14997.0,98.0
